Grid_Cell,Year,Albedo,Conflict,Evap_mm,Humidity,NDVI,PET_mm,Rain_mm,Runoff_mm,SensHeat_Wm2,SoilM_mm,Temp_C,Wind_ms
Grid_Cell_21,2017,0.14649044,0,389.11374,0.005801386,0.055702504,2670.1719,345.33325,0.000863,35.062378,158.89986,12.581568,4.4708734
Grid_Cell_21,2018,0.13720098,263,383.77518,0.005679247,0.06415548,3007.953,425.77814,0.00167751,40.185013,151.19498,13.210596,4.75183
Grid_Cell_21,2019,0.12052774,70,342.76776,0.005807763,0.060476005,2837.4902,247.6105,0.000419,43.752876,146.42987,13.477167,4.4548087
Grid_Cell_21,2020,0.12597817,75,491.66837,0.005533476,0.073399186,3147.734,495.66772,0.001459078,35.333725,166.003,13.473169,5.043238
Grid_Cell_21,2021,0.14765297,161,620.75464,0.005909793,0.043629378,2747.4558,719.1536,0.002069099,21.841421,208.07198,13.127649,4.717989
Grid_Cell_21,2022,0.14578709,449,600.7949,0.005570612,0.063215025,3046.1716,586.9638,0.001183003,21.390184,204.72006,13.329096,5.0648932
Grid_Cell_21,2023,0.14565592,3063,643.48334,0.006034675,0.061643835,2814.7288,707.56635,0.001861205,21.278545,210.5578,13.786066,4.941735
Grid_Cell_21,2024,0.13662057,13110,558.5704,0.005436231,0.06273967,3275.1785,538.65247,0.001451122,31.661821,188.4084,13.876001,5.0533466
Grid_Cell_21,2025,0.14537747,16728,608.68567,0.005855231,0.052636113,2870.874,624.5598,0.001563931,33.363853,197.04207,13.382624,4.5219874
Grid_Cell_22,2000,0.15487267,0,463.00604,0.005858712,0.24116609,2371.8965,509.58707,0.00102152,37.07068,178.60191,11.191858,3.9129615
Grid_Cell_22,2001,0.16264363,0,449.697,0.006367499,0.20281637,2130.1794,575.6583,0.001224055,40.378765,192.02884,11.192286,3.9403348
Grid_Cell_22,2002,0.20042163,0,602.8645,0.006120163,0.30444676,1995.3513,648.6912,0.002328014,26.60955,254.81172,10.451899,3.698303
Grid_Cell_22,2003,0.24418537,0,524.5777,0.005509966,0.15818956,2118.7266,568.94617,0.009908661,23.996023,242.79143,9.812342,3.7607255
Grid_Cell_22,2004,0.16269246,0,602.15594,0.006450853,0.27574062,1893.7139,693.0489,0.002395324,24.82479,262.87842,11.133265,3.6903095
Grid_Cell_22,2005,0.17271389,0,593.2412,0.006004667,0.2884948,2101.8699,696.7782,0.002679257,20.059963,258.79855,11.932032,3.7766047
Grid_Cell_22,2006,0.20885493,0,571.59393,0.005834732,0.26422763,2321.2373,619.03766,0.004042326,21.864838,241.56929,11.888056,3.8241923
Grid_Cell_22,2007,0.17128377,0,541.5363,0.00541714,0.24950533,2661.16,544.3578,0.001376647,28.133537,212.18642,12.614801,3.8874385
Grid_Cell_22,2008,0.18748435,0,580.46204,0.00576977,0.3789406,2147.7705,571.7009,0.003571636,22.676607,233.2511,11.32995,3.563283
Grid_Cell_22,2009,0.1926238,0,564.89557,0.00567402,0.24010414,2072.4094,635.00116,0.001506353,21.462627,237.80988,11.434107,3.6248927
Grid_Cell_22,2010,0.19485067,0,608.3207,0.005698085,0.2612287,2352.6316,677.5888,0.003263281,17.654781,248.818,12.590387,3.8266125
Grid_Cell_22,2011,0.18793899,0,613.48956,0.005657696,0.22331703,2304.759,611.6753,0.003402747,22.949839,237.0596,10.413233,4.0831246
Grid_Cell_22,2012,0.231996,0,564.7679,0.005882934,0.15516977,2536.4502,556.4639,0.007575632,22.241217,206.708,11.663294,4.430437
Grid_Cell_22,2013,0.1945018,0,523.60956,0.005611386,0.07923257,2471.0037,537.91455,0.001629243,24.372421,200.0403,12.209406,4.205433
Grid_Cell_22,2014,0.16623437,0,499.69452,0.005355181,0.07153695,2836.4778,490.95288,0.00127076,27.270264,179.08612,11.906855,4.7699547
Grid_Cell_22,2015,0.14388661,0,535.33246,0.005476181,0.07357146,2969.4043,536.8939,0.00114126,28.556429,177.91547,12.867151,5.066369
Grid_Cell_22,2016,0.17238168,0,483.45877,0.005936272,0.05380918,2465.3794,490.72733,0.001422749,29.513823,190.71663,11.9813175,4.3596883
Grid_Cell_22,2017,0.14979357,0,420.3549,0.005798948,0.06223579,2668.6448,374.28372,0.001123925,32.535645,168.50699,12.549158,4.52512
Grid_Cell_22,2018,0.14042887,263,406.30505,0.005664185,0.06527761,3001.4082,453.20148,0.001539473,37.963905,158.72218,13.162989,4.7975836
Grid_Cell_22,2019,0.12238894,70,366.13358,0.005805683,0.07091415,2841.2021,263.9369,0.000477,42.09437,153.52716,13.402582,4.5361104
Grid_Cell_22,2020,0.12597756,75,491.19012,0.005515778,0.06452361,3184.9363,493.46622,0.001448159,35.85127,166.71289,13.39538,5.188149
Grid_Cell_22,2021,0.14976855,161,620.33673,0.005896039,0.05166098,2774.5137,715.311,0.001993716,22.588358,208.50348,13.0793705,4.8176465
Grid_Cell_22,2022,0.14608431,449,602.6363,0.005576475,0.072307885,3076.332,589.14215,0.001190065,22.418617,205.02827,13.263971,5.1726675
Grid_Cell_22,2023,0.14794068,3063,640.22504,0.006045056,0.051646,2836.9749,707.7769,0.001902695,22.584734,211.35663,13.707453,5.044303
Grid_Cell_22,2024,0.13717932,13110,558.7823,0.005441312,0.07996336,3282.686,538.2772,0.001525265,32.364872,189.74286,13.782953,5.133748
Grid_Cell_22,2025,0.14561136,16728,609.607,0.005838577,0.056147713,2895.275,624.46497,0.001511136,33.381096,198.28493,13.334162,4.620671
Grid_Cell_23,2000,0.15483631,0,450.74826,0.005814899,0.25753033,2445.61,496.1129,0.000917,37.53206,178.51523,11.370142,3.926149
Grid_Cell_23,2001,0.16091675,0,435.44965,0.006345577,0.17953877,2181.5776,560.04803,0.001244986,41.599102,193.2943,11.301508,3.9403691
Grid_Cell_23,2002,0.20025827,0,579.7903,0.006067354,0.26108947,2036.0386,619.8509,0.002042233,27.517393,252.85716,10.556971,3.6901522
Grid_Cell_23,2003,0.2466701,0,510.84222,0.005439962,0.15361163,2170.2441,552.8228,0.00963048,24.37102,242.06975,9.91485,3.7733967
Grid_Cell_23,2004,0.16335224,0,592.5455,0.006352749,0.27189904,1977.1318,674.1046,0.00225526,25.285103,260.51602,11.248499,3.755166
Grid_Cell_23,2005,0.17552435,0,580.08466,0.005962048,0.25197682,2138.2317,667.07385,0.002322514,20.539692,259.1744,12.006281,3.7941048
Grid_Cell_23,2006,0.20935452,0,555.759,0.005794417,0.27986827,2359.2537,581.83813,0.003835473,22.501139,243.06984,11.931299,3.84611
Grid_Cell_23,2007,0.16830239,0,525.07935,0.00536752,0.21202828,2708.2974,521.49854,0.00125149,28.970339,213.30043,12.696466,3.9024384
Grid_Cell_23,2008,0.1819862,0,565.57935,0.005711293,0.21457689,2179.094,556.3831,0.003105587,23.30396,233.05534,11.425837,3.5534127
Grid_Cell_23,2009,0.19320571,0,550.3609,0.005626992,0.21762596,2113.9612,616.94135,0.00139825,21.944056,238.05176,11.527124,3.6448586
Grid_Cell_23,2010,0.1997046,0,595.6836,0.005660099,0.22294249,2385.2957,660.53015,0.002879319,18.035736,251.64201,12.646997,3.812229
Grid_Cell_23,2011,0.19012588,0,608.38007,0.005623248,0.22912852,2335.981,611.7962,0.003512842,22.61949,244.39941,10.47677,4.093296
Grid_Cell_23,2012,0.23252052,0,562.39734,0.005855062,0.18810819,2570.036,556.3433,0.008087094,22.531988,215.57982,11.717707,4.4438934
Grid_Cell_23,2013,0.19809169,0,525.3645,0.00558465,0.05237908,2499.7866,537.92426,0.001701452,23.727102,209.11948,12.255213,4.2167683
Grid_Cell_23,2014,0.16796365,0,498.38876,0.005330009,0.061230782,2865.5132,488.9927,0.001263247,27.153091,185.54752,11.943079,4.763482
Grid_Cell_23,2015,0.14702451,0,533.70703,0.005415133,0.054070402,2974.0972,530.2541,0.001037661,28.51382,184.08437,12.753443,5.039588
Grid_Cell_23,2016,0.17472759,0,485.25638,0.005866244,0.04867933,2478.0356,489.94644,0.001416182,28.77023,196.81142,11.8805485,4.375091
Grid_Cell_23,2017,0.1500169,0,406.90674,0.005713986,0.059936646,2698.5247,359.01578,0.001019079,33.334194,170.088,12.480524,4.517517
Grid_Cell_23,2018,0.14469887,263,388.39108,0.005574024,0.07030344,3013.82,431.19324,0.001208127,38.728016,157.42159,13.075251,4.7567616
Grid_Cell_23,2019,0.12528749,70,355.1964,0.00572492,0.057091735,2849.9233,258.17615,0.000481,42.80554,155.15193,13.281122,4.502001
Grid_Cell_23,2020,0.12846284,75,489.53043,0.005429569,0.056183327,3185.6033,488.67444,0.001371902,36.2002,172.73378,13.273432,5.1254444
Grid_Cell_23,2021,0.15319808,161,619.53534,0.005809697,0.048391387,2792.2,715.0183,0.002038318,22.652634,214.97636,12.994349,4.798297
Grid_Cell_23,2022,0.14961338,449,605.32227,0.005509205,0.06147463,3098.5754,592.76447,0.001292123,22.630953,211.30424,13.170801,5.1843452
Grid_Cell_23,2023,0.15159798,3063,635.26996,0.005971134,0.052476253,2853.8816,705.4247,0.00194226,23.022453,217.93384,13.597406,5.041084
Grid_Cell_23,2024,0.14058062,13110,556.5831,0.005374151,0.15153335,3277.6558,537.6409,0.001559104,32.67498,195.42638,13.64123,5.0954757
Grid_Cell_23,2025,0.14736447,16728,608.9388,0.00575373,0.05075211,2926.7375,624.3107,0.001526681,33.657387,204.47342,13.247339,4.6423645
Grid_Cell_24,2000,0.14990091,0,460.5851,0.00585271,0.2506838,2512.5605,483.11386,0.000793,34.07646,169.52914,11.866846,3.9467502
Grid_Cell_24,2001,0.15950565,0,438.98553,0.006413769,0.18146278,2216.303,548.9111,0.001110507,38.4798,183.34323,11.721247,3.9517047
Grid_Cell_24,2002,0.19397455,0,557.93536,0.006097841,0.23465551,2090.6428,590.6531,0.002564753,27.652916,239.7627,10.969538,3.6856318
Grid_Cell_24,2003,0.2262636,0,488.84265,0.005467294,0.14603053,2227.7744,538.70184,0.012971455,25.375397,222.68286,10.32168,3.7694242
Grid_Cell_24,2004,0.1568376,0,560.4106,0.006357465,0.27556917,2060.1646,655.68274,0.001950471,25.48297,243.77907,11.669825,3.8025365
Grid_Cell_24,2005,0.16664253,0,541.7533,0.006001753,0.32261124,2208.2263,634.7571,0.002169243,21.378595,244.38048,12.416254,3.8106115
Grid_Cell_24,2006,0.2021788,0,520.93445,0.005829534,0.2509096,2442.9507,536.7568,0.00662264,24.192238,223.94467,12.309534,3.8699114
Grid_Cell_24,2007,0.15926737,0,499.22736,0.005394822,0.22535616,2794.4812,495.64114,0.001124363,30.04113,196.20793,13.095911,3.920966
Grid_Cell_24,2008,0.16924109,0,545.87366,0.005731054,0.20957151,2230.2766,539.3421,0.004247496,22.577698,209.4506,11.842737,3.556794
Grid_Cell_24,2009,0.18520613,0,525.3287,0.005654533,0.24618307,2185.5706,597.12225,0.001488171,21.673714,217.7261,11.945917,3.6713996
Grid_Cell_24,2010,0.19620085,0,545.8719,0.005696451,0.19209039,2454.8408,617.6445,0.003381918,19.352015,231.25899,13.057093,3.7975714
Grid_Cell_24,2011,0.18020803,0,565.69086,0.005626628,0.22763123,2433.506,554.33594,0.003287401,23.201418,219.84758,10.975428,4.1120286
Grid_Cell_24,2012,0.22984566,0,508.15286,0.005860181,0.16299494,2684.4807,502.49084,0.009273446,24.061401,184.91374,12.215662,4.4747334
Grid_Cell_24,2013,0.1890914,0,467.6796,0.005603985,0.060011927,2616.8018,461.20535,0.000867,26.069702,171.85556,12.728266,4.253549
Grid_Cell_24,2014,0.15613085,0,430.85315,0.005340783,0.07346327,2988.786,419.73767,0.000808,30.397266,151.29457,12.413141,4.7879343
Grid_Cell_24,2015,0.14433622,0,449.50485,0.005408588,0.07163601,3082.1038,438.345,0.000564,32.873158,145.43265,13.217737,4.958869
Grid_Cell_24,2016,0.16537362,0,400.2341,0.005851501,0.06383655,2592.2495,405.23544,0.000874,32.74803,152.94441,12.364832,4.340904
Grid_Cell_24,2017,0.14362726,0,314.4263,0.005684811,0.06854368,2837.3481,286.73892,0.000491,38.26278,127.35758,12.994318,4.488168
Grid_Cell_24,2018,0.13973051,263,322.51648,0.00554435,0.07718903,3117.0198,369.91296,0.000792,42.01095,127.58799,13.551996,4.693577
Grid_Cell_24,2019,0.12582783,70,307.83408,0.005716506,0.06423301,2930.6074,231.60275,0.000391,44.20738,134.70155,13.7234745,4.420939
Grid_Cell_24,2020,0.12625931,75,423.22836,0.005427937,0.06794926,3266.6824,430.96292,0.000871,39.30755,142.85747,13.717554,4.9994197
Grid_Cell_24,2021,0.14605397,161,529.56055,0.005808974,0.06906955,2894.4465,575.4197,0.00104788,27.766445,168.91925,13.467646,4.7035027
Grid_Cell_24,2022,0.13983917,449,531.39197,0.005522821,0.07271004,3203.949,532.09875,0.00091,26.955986,174.49406,13.63656,5.122976
Grid_Cell_24,2023,0.14673783,3063,557.3804,0.00598535,0.06669461,2946.1235,604.8011,0.001154051,27.102282,178.5867,14.047266,4.9550567
Grid_Cell_24,2024,0.13805506,13110,474.7549,0.00538355,0.07231265,3361.4775,476.9319,0.001080983,37.09002,169.94176,14.047754,4.9936595
Grid_Cell_24,2025,0.14373249,16728,537.7134,0.0057602,0.066094026,3029.2915,535.3883,0.000808,37.4538,165.71954,13.696619,4.6056886
Grid_Cell_25,2000,0.14832155,0,418.78024,0.005824264,0.1830782,2591.3877,469.14084,0.000943,36.992786,205.58685,12.137781,3.9779427
Grid_Cell_25,2001,0.15726647,0,410.55023,0.006410629,0.15709008,2254.5146,537.9674,0.001478781,40.256165,227.44992,11.907465,3.974136
Grid_Cell_25,2002,0.18980223,0,560.1483,0.00605817,0.16538264,2114.9893,563.31396,0.001802781,26.811369,277.10504,11.145685,3.6898782
Grid_Cell_25,2003,0.21699637,0,506.66806,0.005454192,0.12805232,2252.9463,526.36285,0.004432096,25.753897,268.20578,10.488642,3.745075
Grid_Cell_25,2004,0.15523805,0,577.2578,0.006303254,0.2536245,2115.5532,635.7919,0.002264365,24.765331,279.8241,11.853785,3.834333
Grid_Cell_25,2005,0.16591972,0,578.0197,0.0059755,0.19795482,2214.019,606.9773,0.001940397,19.58217,281.23184,12.615442,3.8297896
Grid_Cell_25,2006,0.20123647,0,534.6774,0.005800311,0.16527607,2451.1736,499.1771,0.002074387,23.082611,263.81284,12.475,3.8975143
Grid_Cell_25,2007,0.15339814,0,482.02945,0.005370996,0.2036104,2809.688,472.60153,0.001344932,31.42177,235.52597,13.263269,3.9475412
Grid_Cell_25,2008,0.16526754,0,528.9737,0.005692652,0.19541651,2235.3237,523.37805,0.001513251,23.029064,255.0896,12.032251,3.574451
Grid_Cell_25,2009,0.18275075,0,517.26544,0.005621369,0.18691589,2203.9475,579.6382,0.001348308,22.168678,258.15604,12.138086,3.7090366
Grid_Cell_25,2010,0.1970492,0,578.95764,0.005679253,0.17523165,2438.5598,592.44696,0.001896243,17.057154,274.798,13.274378,3.8050373
Grid_Cell_25,2011,0.17357825,0,561.993,0.00556857,0.18845282,2529.7524,535.1162,0.00138001,24.023428,258.0769,11.323999,4.1809673
Grid_Cell_25,2012,0.21991321,0,509.22986,0.005799673,0.19302414,2795.4622,484.3544,0.003759214,25.183647,229.7785,12.548334,4.564658
Grid_Cell_25,2013,0.18241692,0,435.4794,0.005564996,0.057702817,2725.429,435.60938,0.000998,29.832914,211.29799,13.045893,4.357967
Grid_Cell_25,2014,0.15132773,0,412.0255,0.005287215,0.07186402,3097.5269,393.34573,0.00059,32.00691,192.12419,12.736628,4.8982763
Grid_Cell_25,2015,0.14136122,0,430.3986,0.00540127,0.077229105,3122.3496,420.58115,0.000676,35.29319,192.04747,13.478846,4.9485264
Grid_Cell_25,2016,0.1626253,0,381.6087,0.005848229,0.06597053,2630.5115,384.30298,0.001166554,33.532143,201.26424,12.643061,4.3751936
Grid_Cell_25,2017,0.14160588,0,296.1106,0.005656431,0.061627954,2917.8057,246.28105,0.00044,40.332283,170.56876,13.269342,4.5388184
Grid_Cell_25,2018,0.13834876,263,304.27206,0.00551061,0.08517742,3194.6316,349.3357,0.000908,44.248394,163.50308,13.7987,4.7381997
Grid_Cell_25,2019,0.12722851,70,301.16187,0.005685543,0.05963137,2982.855,227.4642,0.000518,45.14352,172.82472,13.941553,4.443987
Grid_Cell_25,2020,0.12643439,75,429.73264,0.005392479,0.06350234,3348.5303,422.66428,0.001082865,39.11019,193.60876,13.999964,5.0673842
Grid_Cell_25,2021,0.14457215,161,490.5272,0.005799807,0.05772929,2981.0735,546.8332,0.001207401,31.106571,213.93285,13.732569,4.740523
Grid_Cell_25,2022,0.13951743,449,509.1418,0.005530215,0.06589372,3279.0217,526.5313,0.001193185,29.702015,217.33104,13.896051,5.164722
Grid_Cell_25,2023,0.1446516,3063,542.5768,0.005977086,0.06635952,3004.1194,584.4064,0.001350627,29.07808,226.50804,14.317499,4.9689264
Grid_Cell_25,2024,0.1367618,13110,469.65067,0.005372003,0.12812008,3421.1519,465.07846,0.001347244,38.669533,207.93417,14.273279,5.0349617
Grid_Cell_25,2025,0.14341748,16728,523.57294,0.00574325,0.061261043,3088.7446,518.07477,0.00097,38.66439,215.31773,13.940332,4.651577
Grid_Cell_26,2000,0.14536658,0,429.84424,0.005772231,0.18524647,2680.0596,451.93124,0.000694,35.33735,172.0177,12.322962,4.0275497
Grid_Cell_26,2001,0.1547516,0,413.65524,0.00638204,0.16996308,2301.8518,525.55066,0.001106935,38.741524,191.88905,12.007502,4.018143
Grid_Cell_26,2002,0.1872176,0,516.9008,0.005995217,0.17623748,2185.2402,540.6685,0.002576363,28.91678,241.90231,11.237299,3.7054946
Grid_Cell_26,2003,0.21926036,0,459.10483,0.005438164,0.11973384,2272.93,515.5942,0.011693384,26.742544,231.50414,10.570887,3.7241845
Grid_Cell_26,2004,0.15387306,0,524.2088,0.006249695,0.17374945,2188.6968,612.0494,0.001824894,26.962645,247.41301,11.934931,3.8685882
Grid_Cell_26,2005,0.16329992,0,513.4821,0.005930472,0.23192115,2312.8782,584.27783,0.001906332,22.593695,250.18132,12.736902,3.8580432
Grid_Cell_26,2006,0.19784465,0,479.7011,0.005752726,0.22283414,2538.2527,472.79053,0.0056176,25.467985,230.45491,12.557428,3.9350827
Grid_Cell_26,2007,0.15062976,0,456.80063,0.005337129,0.16060595,2873.2317,450.74448,0.001110558,31.530148,203.12456,13.347834,3.980144
Grid_Cell_26,2008,0.16052806,0,509.8841,0.005639469,0.2616553,2290.857,505.50333,0.003454081,22.176737,217.31787,12.142847,3.60594
Grid_Cell_26,2009,0.17902109,0,495.37268,0.005572321,0.189283,2284.8027,563.9479,0.001679089,21.814405,226.80174,12.253321,3.7549613
Grid_Cell_26,2010,0.19443752,0,513.51074,0.00565229,0.19174942,2525.8623,574.4801,0.002095456,19.806833,239.5437,13.396204,3.836955
Grid_Cell_26,2011,0.17096996,0,550.6195,0.005527868,0.17907502,2619.7146,535.3312,0.002796517,23.415741,232.08557,11.4725895,4.268022
Grid_Cell_26,2012,0.21723014,0,482.72263,0.005767241,0.18443365,2883.5576,484.55908,0.010287842,25.971804,199.24716,12.642389,4.668176
Grid_Cell_26,2013,0.1808689,0,450.86832,0.005536876,0.03872693,2814.115,435.67416,0.000848,26.986917,181.08344,13.1471195,4.47783
Grid_Cell_26,2014,0.14936465,0,406.46027,0.005247986,0.07131754,3199.0513,392.19336,0.000688,30.818497,154.80867,12.834101,5.0277286
Grid_Cell_26,2015,0.14032198,0,427.81738,0.005393239,0.06906618,3203.0542,425.02213,0.000595,33.748295,151.41364,13.610376,5.01952
Grid_Cell_26,2016,0.15966195,0,387.13074,0.005846897,0.0594856,2709.9058,389.34573,0.001021936,32.316822,167.38478,12.798334,4.489777
Grid_Cell_26,2017,0.13913132,0,266.30475,0.005627873,0.10076426,3051.776,224.50067,0.000404,40.64669,133.7324,13.487238,4.701969
Grid_Cell_26,2018,0.13597259,263,295.40094,0.005486593,0.08539858,3318.2375,342.10834,0.000754,43.342384,126.11506,14.037561,4.9144325
Grid_Cell_26,2019,0.12664524,70,296.31805,0.005670961,0.06115108,3075.7373,236.85156,0.000493,43.488075,143.91031,14.205744,4.5714526
Grid_Cell_26,2020,0.12467868,75,421.52985,0.005362981,0.06150306,3488.1018,425.1264,0.000907,38.209187,157.38248,14.306665,5.234563
Grid_Cell_26,2021,0.14160644,161,504.57153,0.005799173,0.07149556,3075.3,546.48975,0.001003558,28.664684,177.60107,13.99618,4.8569956
Grid_Cell_26,2022,0.14013363,449,522.3707,0.005529568,0.07192193,3375.1814,529.87604,0.000937,26.85034,185.59932,14.183954,5.294825
Grid_Cell_26,2023,0.14258774,3063,537.409,0.005955672,0.06626077,3101.3809,583.8793,0.001059058,27.72014,189.12607,14.621454,5.0753646
Grid_Cell_26,2024,0.13616608,13110,456.50247,0.005354141,0.07220768,3519.2341,465.23883,0.001138536,37.510918,181.40862,14.522028,5.156067
Grid_Cell_26,2025,0.1420542,16728,530.01825,0.005730304,0.056089018,3161.9648,518.98145,0.000799,36.340385,179.59004,14.204157,4.758316
Grid_Cell_27,2000,0.15418202,0,400.9533,0.005747431,0.10088742,2730.2324,430.53912,0.000665,35.817013,189.12561,12.473444,4.0828967
Grid_Cell_27,2001,0.16571222,0,388.72775,0.006366269,0.11603277,2327.5605,510.49118,0.001113038,38.417835,208.42023,12.108973,4.0819445
Grid_Cell_27,2002,0.19719589,0,493.72617,0.005949806,0.2001611,2224.1094,524.0063,0.002366781,29.156673,252.62863,11.328272,3.7411113
Grid_Cell_27,2003,0.2292781,0,433.17838,0.005432942,0.113833025,2263.5242,505.59982,0.011973873,26.254951,250.8763,10.651911,3.7141159
Grid_Cell_27,2004,0.16633601,0,485.784,0.006210822,0.1869968,2222.399,581.3168,0.001795301,27.374231,256.1753,12.003992,3.9105282
Grid_Cell_27,2005,0.17573574,0,475.58063,0.005894613,0.1977528,2349.4783,565.0009,0.001881301,23.19762,260.17188,12.861597,3.8855774
Grid_Cell_27,2006,0.20687586,0,442.3601,0.00572302,0.18922001,2565.9148,455.16708,0.005423777,26.166512,248.33476,12.639002,3.9625485
Grid_Cell_27,2007,0.1619125,0,421.82266,0.005325424,0.18571933,2889.9014,427.32684,0.001072024,32.0817,228.1757,13.437098,4.0031233
Grid_Cell_27,2008,0.16909559,0,484.67355,0.005607973,0.20613435,2307.8347,482.9165,0.004591622,21.727222,240.6251,12.258631,3.6350725
Grid_Cell_27,2009,0.18806206,0,478.2504,0.005542379,0.18768024,2319.3564,547.9315,0.002161014,21.180973,245.21706,12.373072,3.795886
Grid_Cell_27,2010,0.20304064,0,476.04553,0.005647376,0.154849,2560.0173,553.7322,0.001952952,20.714237,253.08484,13.537622,3.873496
Grid_Cell_27,2011,0.18305181,0,533.4864,0.005518155,0.26223263,2668.5247,535.3193,0.002893603,22.540672,251.73465,11.636408,4.361926
Grid_Cell_27,2012,0.22643991,0,460.96622,0.005764765,0.19441192,2938.3489,484.67105,0.011208815,25.975376,232.55661,12.773005,4.780847
Grid_Cell_27,2013,0.19158132,0,448.77203,0.005535698,0.039380092,2861.2102,435.62988,0.000976,24.711327,217.80414,13.274103,4.604371
Grid_Cell_27,2014,0.16086721,0,412.7102,0.005234564,0.050162062,3254.6038,391.90176,0.000956,28.476255,191.14084,12.950739,5.1621466
Grid_Cell_27,2015,0.1519802,0,433.30054,0.005374623,0.055504467,3248.0579,428.12387,0.00073,31.391687,186.3569,13.72677,5.112876
Grid_Cell_27,2016,0.16965687,0,376.8492,0.005829752,0.03655536,2774.0383,372.66223,0.001154816,31.600492,200.42343,12.94372,4.6305556
Grid_Cell_27,2017,0.15009777,0,253.62125,0.005587513,0.04944517,3144.548,209.1744,0.000659,39.617023,165.52312,13.625452,4.8776884
Grid_Cell_27,2018,0.14915478,263,282.64398,0.005444299,0.0663372,3399.7737,312.093,0.000655,42.12081,149.40483,14.138758,5.0800834
Grid_Cell_27,2019,0.14047386,70,279.31778,0.005651249,0.039294038,3122.2075,238.167,0.000652,42.603447,168.9015,14.2792,4.6957335
Grid_Cell_27,2020,0.13810064,75,426.6178,0.005334484,0.04657057,3528.9075,424.53723,0.000998,35.751934,196.12909,14.364038,5.353006
Grid_Cell_27,2021,0.15542574,161,504.9041,0.005786639,0.047709245,3117.8408,546.0922,0.001125911,26.579363,211.43718,14.085596,4.9782286
Grid_Cell_27,2022,0.15547884,449,516.30115,0.005526349,0.05430371,3406.6572,534.34406,0.001097709,24.77311,216.74324,14.261469,5.4098935
Grid_Cell_27,2023,0.15605016,3063,536.6174,0.005930415,0.039354548,3145.8735,584.2757,0.001257692,25.422829,221.54172,14.704035,5.1932073
Grid_Cell_27,2024,0.1491352,13110,449.33032,0.005342344,0.06185641,3542.3474,465.2981,0.001469149,35.736755,215.4777,14.5637455,5.2632003
Grid_Cell_27,2025,0.15532355,16728,536.709,0.005720199,0.052824818,3181.2922,519.9561,0.000949,33.792862,213.98886,14.271204,4.846984
Grid_Cell_28,2000,0.15960395,0,379.98892,0.005729997,0.15069939,2796.253,406.99646,0.000598,38.252068,194.07947,12.596521,4.1517043
Grid_Cell_28,2001,0.17107773,0,375.7267,0.006350365,0.16408463,2375.0425,493.86133,0.001060976,39.79276,212.61644,12.189997,4.170677
Grid_Cell_28,2002,0.20104945,0,483.788,0.005908673,0.1683212,2294.1199,512.8585,0.001926391,31.453,253.78459,11.40896,3.7987483
Grid_Cell_28,2003,0.22308527,0,426.5115,0.005443325,0.112143554,2273.1548,496.31616,0.009710353,27.884869,254.18964,10.739222,3.7139447
Grid_Cell_28,2004,0.17139244,0,462.16968,0.006194996,0.18217194,2299.4082,547.2939,0.001610287,32.090416,256.13803,12.054285,3.9608698
Grid_Cell_28,2005,0.1847578,0,457.3729,0.005864582,0.2,2413.4897,547.15717,0.001749962,25.777712,261.47702,12.955439,3.916502
Grid_Cell_28,2006,0.21013704,0,418.59686,0.005701171,0.17595738,2593.8704,439.62048,0.004727651,28.093645,252.65399,12.66955,3.9861102
Grid_Cell_28,2007,0.16705331,0,397.17383,0.005323171,0.22592932,2915.147,402.32806,0.000921,35.008728,234.58061,13.47912,4.0132604
Grid_Cell_28,2008,0.17201424,0,464.2452,0.005585975,0.19656105,2359.3218,457.48203,0.004119235,24.206255,243.60222,12.325525,3.6594236
Grid_Cell_28,2009,0.19111109,0,464.17905,0.005519766,0.17643182,2384.5642,531.0425,0.002217771,23.472425,247.04723,12.440882,3.8330436
Grid_Cell_28,2010,0.20575626,0,445.65216,0.00565253,0.16980739,2622.9412,511.97293,0.001696336,24.211521,254.90794,13.615534,3.9160645
Grid_Cell_28,2011,0.18369913,0,512.9685,0.005512422,0.25655156,2746.9863,520.63556,0.003037541,25.439518,255.02571,11.721857,4.469734
Grid_Cell_28,2012,0.22233516,0,433.8343,0.00576874,0.16497709,3030.8997,462.00455,0.009400191,30.699987,238.33105,12.845392,4.903422
Grid_Cell_28,2013,0.19438623,0,417.09888,0.005531054,0.04743189,2937.4216,388.95877,0.000947,27.281939,224.8308,13.3189945,4.7438574
Grid_Cell_28,2014,0.16492802,0,370.64853,0.005217239,0.061168555,3350.8594,353.98187,0.00085,32.893307,196.63023,12.987818,5.309475
Grid_Cell_28,2015,0.1599465,0,366.23254,0.005377376,0.07432654,3315.507,361.64447,0.000602,37.44983,191.46158,13.763483,5.176335
Grid_Cell_28,2016,0.17480871,0,372.78226,0.005839164,0.06289554,2829.9988,381.2334,0.001627036,33.334846,212.19212,13.009272,4.726218
Grid_Cell_28,2017,0.15529709,0,235.34871,0.005564951,0.07720417,3228.3147,193.40532,0.000781,42.127934,180.75836,13.666132,5.002003
Grid_Cell_28,2018,0.1558464,263,264.0453,0.00541549,0.08632888,3472.8457,282.4999,0.000544,44.5087,163.01054,14.110407,5.1823435
Grid_Cell_28,2019,0.1474914,70,259.99335,0.005637156,0.055166665,3185.0168,226.56456,0.000716,45.398594,179.69882,14.2521305,4.768302
