Grid_Cell,Year,Albedo,Conflict,Evap_mm,Humidity,NDVI,PET_mm,Rain_mm,Runoff_mm,SensHeat_Wm2,SoilM_mm,Temp_C,Wind_ms
Grid_Cell_159,2010,0.29813012,329,436.48944,0.007292307,0.13789564,4873.4077,521.5676,0.004282438,58.13499,187.21046,29.766321,3.2410302
Grid_Cell_159,2011,0.29813012,283,338.34335,0.006612361,0.09459047,6037.849,249.37416,0.000588,69.09452,172.23679,30.170649,4.4990153
Grid_Cell_159,2012,0.29820302,691,441.5718,0.007159249,0.10404716,6067.7544,546.9073,0.003034003,60.343544,168.7546,30.264582,4.6626434
Grid_Cell_159,2013,0.29813012,739,439.58014,0.006560526,0.108495586,6037.262,452.62152,0.001756377,55.933273,197.16878,31.00091,4.513994
Grid_Cell_159,2014,0.29813012,959,408.21634,0.006766801,0.115332596,6164.164,367.91605,0.002648165,59.45615,183.28366,31.079493,4.57742
Grid_Cell_159,2015,0.29813012,955,324.1514,0.006390544,0.1134506,6235.5063,284.94504,0.000488,68.04857,151.03877,29.757471,4.742773
Grid_Cell_159,2016,0.29820302,792,225.96753,0.006858523,0.12512963,6043.8696,180.32388,0.001189122,71.79084,120.50947,30.454279,4.594217
Grid_Cell_159,2017,0.29813012,952,113.79147,0.006450955,0.12280505,6064.2817,80.9676,9.54e-05,82.53997,77.28867,29.987848,4.5984073
Grid_Cell_159,2018,0.29813012,1402,122.38493,0.006707158,0.12380047,5558.641,128.89908,0.000411,88.13326,65.76852,29.951685,4.1549807
Grid_Cell_159,2019,0.29813012,1634,147.97466,0.007147074,0.124941915,5475.818,151.63849,0.000336,84.26861,68.363976,29.58468,4.248028
Grid_Cell_159,2020,0.298203,2854,481.57855,0.007297793,0.12669323,5436.4556,476.21515,0.001578962,62.630795,197.19081,28.862543,4.405533
Grid_Cell_159,2021,0.29813012,3528,463.8609,0.00670232,0.13123311,5466.3467,473.97528,0.002054925,60.883392,189.38042,29.071253,4.406208
Grid_Cell_159,2022,0.29813012,3730,460.41217,0.007082825,0.123784795,5254.0073,531.6926,0.003751332,58.937645,196.92856,27.924128,4.4097567
Grid_Cell_159,2023,0.29813012,3549,512.79254,0.007060994,0.13138579,5343.7505,492.79752,0.00236,55.864063,205.00201,29.367395,4.2277966
Grid_Cell_159,2024,0.29820287,4400,497.16748,0.00744272,0.13779299,5316.1777,583.96014,0.005139,61.967937,199.15802,28.734308,4.4275374
Grid_Cell_159,2025,0.29813012,5521,420.1488,0.006666051,0.1337693,5247.8667,414.6898,0.002370052,61.03043,203.20183,29.208857,4.2434025
Grid_Cell_16,2000,0.18613793,142,880.42334,0.007906157,0.3072388,4155.9478,886.2758,0.012136088,33.823093,333.83005,29.290735,2.5600402
Grid_Cell_16,2001,0.18606876,108,873.56134,0.010284817,0.3206971,3597.094,1089.2124,0.02558796,39.338726,336.81155,27.68252,2.3818417
Grid_Cell_16,2002,0.18606876,139,836.5797,0.00987694,0.30479568,3907.8584,881.7887,0.012339884,44.527065,329.0404,28.685328,2.3759058
Grid_Cell_16,2003,0.18606876,183,810.134,0.010575671,0.31158313,3674.0464,892.9807,0.013860689,46.32696,338.21573,28.1159,2.3089447
Grid_Cell_16,2004,0.18614015,202,868.52423,0.010287472,0.34482446,3787.8635,953.95,0.017962292,42.306355,333.83597,28.699976,2.3624408
Grid_Cell_16,2005,0.18606876,114,840.4683,0.010647794,0.29881263,3689.772,1035.1638,0.027951164,45.573864,339.687,28.465754,2.2129405
Grid_Cell_16,2006,0.18606876,108,918.0191,0.009640944,0.19370347,3757.9287,1166.1202,0.034522947,40.026398,347.10602,29.32998,2.2620006
Grid_Cell_16,2007,0.18606876,184,925.769,0.010112335,0.1913734,3705.9707,1115.1064,0.029569719,40.81196,349.70898,28.716608,2.384014
Grid_Cell_16,2008,0.18614015,177,796.26605,0.009803195,0.25074363,3669.335,998.77893,0.027899405,50.32651,332.03494,28.12411,2.302149
Grid_Cell_16,2009,0.18606876,163,839.21014,0.010358338,0.2662202,3776.9473,860.8324,0.010903069,47.279896,316.84,29.309412,2.3384202
Grid_Cell_16,2010,0.18606876,329,922.6698,0.009919818,0.28644994,3869.5735,1056.6741,0.033498846,43.384842,324.55292,29.482294,2.373222
Grid_Cell_16,2011,0.18606876,283,858.95734,0.008916666,0.17390339,4191.9194,832.6174,0.018264754,48.882893,303.1168,29.562525,2.7128508
Grid_Cell_16,2012,0.18614015,691,926.62305,0.009472077,0.33062035,4028.9272,1227.2867,0.057972416,43.560856,308.20392,29.660883,2.8002117
Grid_Cell_16,2013,0.18606876,739,901.5566,0.00887191,0.07714104,4082.8699,967.3204,0.03933541,43.035458,322.9309,30.616358,2.6005697
Grid_Cell_16,2014,0.18606876,959,853.2541,0.00899375,0.086573884,4227.092,899.19934,0.02534921,47.770496,287.778,30.457697,2.7317698
Grid_Cell_16,2015,0.18606876,955,806.0247,0.008881064,0.07727525,4451.273,873.30743,0.023523737,52.174217,276.5946,29.412043,3.0056155
Grid_Cell_16,2016,0.18614015,792,340.53973,0.009239277,0.08420161,4547.3945,255.1185,0.008996103,78.82398,202.4717,29.865747,2.8912456
Grid_Cell_16,2017,0.18606876,952,184.94513,0.008675212,0.081894115,4937.2495,204.73991,0.007419654,89.58296,149.04456,29.79693,3.3552225
Grid_Cell_16,2018,0.18606876,1402,318.0658,0.009192768,0.074372135,5044.735,358.78357,0.012972421,87.83522,157.44356,29.590326,3.6161108
Grid_Cell_16,2019,0.18606876,1634,495.71738,0.009719821,0.07925832,4787.568,588.35486,0.014189021,75.82931,184.50208,29.113214,3.5594664
Grid_Cell_16,2020,0.18614015,2854,936.2021,0.009803278,0.07469449,4633.7656,1095.0908,0.057695873,47.70399,331.4311,28.338037,3.6439552
Grid_Cell_16,2021,0.18606876,3528,819.77814,0.009413971,0.077214904,4493.4985,884.0923,0.03821517,51.21728,305.41406,28.573175,3.4526806
Grid_Cell_16,2022,0.18606876,3730,849.1463,0.009404893,0.07474819,4352.408,1145.7731,0.06046011,47.27,308.0581,27.826624,3.5639002
Grid_Cell_16,2023,0.18606876,3549,924.9497,0.009130702,0.086263925,4412.073,1027.148,0.04475175,40.162506,324.53003,29.330652,3.3995428
Grid_Cell_16,2024,0.18613993,4400,886.216,0.009708363,0.07538359,4435.834,959.30365,0.034315992,54.99,305.30914,28.629816,3.4331398
Grid_Cell_16,2025,0.18606849,5521,864.09863,0.008868798,0.079332724,4320.018,1068.42,0.048348617,46.084263,313.02823,29.211176,3.352853
Grid_Cell_160,2000,0.2919203,142,364.1487,0.006015562,0.2649136,4972.9976,279.91943,0.000215,63.002087,204.36424,28.658655,3.1991248
Grid_Cell_160,2001,0.2918356,108,377.46118,0.00753541,0.1447729,4606.023,425.70035,0.000593,63.50976,192.11916,28.517267,3.093828
Grid_Cell_160,2002,0.2918356,139,358.4421,0.006730282,0.12679105,4927.611,331.7987,0.000331,67.34096,196.7958,29.533503,3.0208714
Grid_Cell_160,2003,0.2918356,183,420.87067,0.007878897,0.2627749,4719.384,466.20468,0.000774,60.29681,201.55386,29.100794,3.1809995
Grid_Cell_160,2004,0.29192594,202,329.53107,0.007182649,0.14946696,4973.7065,321.24933,0.00047,69.58154,201.05373,29.345942,3.2889094
Grid_Cell_160,2005,0.2918356,114,396.08505,0.008214586,0.21324918,4758.029,417.01285,0.000629,64.33742,203.28093,29.752283,3.3630774
Grid_Cell_160,2006,0.2918356,108,384.05954,0.007369804,0.12030737,4843.701,404.88336,0.000639,66.10499,205.38782,30.18661,3.2970347
Grid_Cell_160,2007,0.2918356,184,382.78824,0.007375006,0.084778726,5010.596,382.68503,0.000492,69.08306,207.5982,29.958307,3.5576782
Grid_Cell_160,2008,0.29192594,177,368.33502,0.008087361,0.098419584,4713.703,391.08517,0.000578,68.395096,208.26518,29.391047,3.4886246
Grid_Cell_160,2009,0.2918356,163,363.6559,0.007584848,0.1292446,5005.004,323.24185,0.000351,63.351143,199.49138,30.814417,3.48116
Grid_Cell_160,2010,0.2918356,329,422.7605,0.007752691,0.2548957,4899.5635,518.1387,0.001735003,63.91137,203.03577,30.784601,3.4576743
Grid_Cell_160,2011,0.2918356,283,366.38446,0.007427351,0.17721519,5936.5503,289.7683,0.000886,73.14759,196.60902,31.018549,4.6039467
Grid_Cell_160,2012,0.29192594,691,439.03317,0.007863118,0.2170662,5960.5127,485.89133,0.001711807,65.029884,188.22661,31.267176,4.7726846
Grid_Cell_160,2013,0.2918356,739,400.5835,0.007286198,0.1072482,5980.7544,430.6824,0.001585281,66.531944,201.24826,31.940088,4.568549
Grid_Cell_160,2014,0.2918356,959,367.4906,0.007511534,0.10881594,6058.258,337.23972,0.001473329,68.65778,196.46054,31.842615,4.648927
Grid_Cell_160,2015,0.2918356,955,290.97165,0.006830195,0.113651685,6215.655,244.24524,0.000794,75.16407,170.5103,30.661432,4.828629
Grid_Cell_160,2016,0.29192594,792,195.03146,0.007246825,0.11707589,6039.2505,144.65633,0.000622,78.96336,135.22963,31.114496,4.709859
Grid_Cell_160,2017,0.2918356,952,125.021324,0.006978236,0.10991165,5984.0156,94.4298,0.000176,87.08653,92.67073,30.664148,4.6276884
Grid_Cell_160,2018,0.2918356,1402,118.45373,0.007257151,0.109108135,5488.2354,111.273476,0.000227,93.20356,74.13682,30.206903,4.096453
Grid_Cell_160,2019,0.2918356,1634,164.70601,0.007659643,0.10213104,5403.292,174.34872,0.00031,88.22847,73.838806,29.681757,4.1679597
Grid_Cell_160,2020,0.29192594,2854,455.53226,0.007776393,0.10317772,5423.431,502.54147,0.001099754,69.06353,211.10287,28.928919,4.415096
Grid_Cell_160,2021,0.2918356,3528,399.16998,0.007207327,0.107970096,5409.1616,393.1621,0.001580637,70.7886,211.19847,29.23446,4.4095984
Grid_Cell_160,2022,0.2918356,3730,431.3375,0.007670455,0.11451409,5169.801,509.5246,0.002832387,67.032265,214.85127,28.266138,4.4054756
Grid_Cell_160,2023,0.2918356,3549,493.1441,0.007592603,0.11097989,5313.77,472.95792,0.001035401,63.785233,219.09306,29.62414,4.2583785
Grid_Cell_160,2024,0.2919261,4400,492.50473,0.007980924,0.108686164,5242.645,559.00055,0.002466124,67.99273,215.74922,29.034876,4.408054
Grid_Cell_160,2025,0.2918356,5521,426.95667,0.00717567,0.09319242,5097.089,457.77188,0.001382412,63.934883,220.33673,29.358576,4.24552
Grid_Cell_161,2000,0.2706955,142,341.50034,0.007153499,0.27819243,5138.198,269.69153,0.00023,80.35821,211.40497,28.103724,3.3328795
Grid_Cell_161,2001,0.27062026,108,356.56967,0.007589581,0.2801485,4776.181,398.8397,0.000553,68.21541,201.84329,28.594904,3.2359855
Grid_Cell_161,2002,0.27062026,139,343.6288,0.006840611,0.22737731,4997.243,321.39072,0.000351,70.86643,203.31357,29.627008,3.1874468
Grid_Cell_161,2003,0.27062026,183,401.8443,0.008223356,0.2634383,4665.1772,448.71732,0.000764,62.028557,208.30602,29.101221,3.4257941
Grid_Cell_161,2004,0.27070054,202,318.33084,0.007513049,0.16475211,4986.1987,322.1874,0.000499,72.48272,209.7209,29.295221,3.550453
Grid_Cell_161,2005,0.27062026,114,368.22534,0.008497472,0.26160714,4644.942,401.55588,0.00066,63.41859,215.24487,29.570002,3.4805088
Grid_Cell_161,2006,0.27062026,108,373.08456,0.007603653,0.088421844,4848.704,403.78177,0.000699,66.97395,218.87135,29.690973,3.374432
Grid_Cell_161,2007,0.27062026,184,367.72437,0.007765075,0.20729895,5226.8345,378.3823,0.000604,76.51506,219.62613,29.445093,3.6653836
Grid_Cell_161,2008,0.27070054,177,354.70712,0.008519284,0.29393098,4717.089,386.3763,0.000613,69.5677,220.90237,29.053156,3.6145809
Grid_Cell_161,2009,0.27062026,163,344.5518,0.008018471,0.32019675,4995.1724,311.48172,0.00035,65.39546,211.69432,30.318079,3.589242
Grid_Cell_161,2010,0.27062026,329,409.55533,0.008177516,0.22851826,4878.883,504.55225,0.001520479,65.45908,215.2637,30.224451,3.5165782
Grid_Cell_161,2011,0.27062026,283,330.24658,0.007877443,0.09593154,5825.7617,264.51794,0.000533,75.56389,207.52838,30.595942,4.6042547
Grid_Cell_161,2012,0.27070054,691,406.63986,0.008257149,0.11623192,5786.004,429.65,0.001674133,67.14583,197.54517,30.825708,4.753593
Grid_Cell_161,2013,0.27062026,739,306.75308,0.007743369,0.09001026,5829.6953,303.0977,0.000987,73.538826,195.94061,31.424036,4.5474534
Grid_Cell_161,2014,0.27062026,959,304.48236,0.007920448,0.080891974,5924.577,281.29895,0.000741,73.07952,187.26624,31.388117,4.6615644
Grid_Cell_161,2015,0.27062026,955,257.18817,0.007183112,0.07908957,6079.7534,220.76495,0.000353,79.18526,167.80046,29.940332,4.809143
Grid_Cell_161,2016,0.27070054,792,200.46948,0.007602136,0.081591055,5878.2183,167.70949,0.000655,80.741425,146.31752,30.451197,4.650467
Grid_Cell_161,2017,0.27062026,952,141.08092,0.007367794,0.07698956,5883.9033,104.474884,0.000187,87.809166,112.81044,30.106226,4.6273117
Grid_Cell_161,2018,0.27062026,1402,134.40532,0.007557401,0.07663775,5476.1157,125.772484,0.000289,93.25026,90.12881,30.104975,4.14457
Grid_Cell_161,2019,0.27062026,1634,163.34737,0.008014645,0.07439902,5310.3203,167.77908,0.000296,88.682304,86.67519,29.556635,4.2033362
Grid_Cell_161,2020,0.27070054,2854,395.73773,0.008173302,0.074666515,5341.189,454.41138,0.001048077,75.3061,213.91682,28.836603,4.448873
Grid_Cell_161,2021,0.27062026,3528,364.83353,0.007662916,0.07591711,5330.2617,352.7809,0.001037702,74.414406,215.75992,28.931849,4.430215
Grid_Cell_161,2022,0.27062026,3730,391.35376,0.008103362,0.07942734,5148.4414,484.23853,0.001392072,70.87281,219.1255,27.973963,4.4832153
Grid_Cell_161,2023,0.27062026,3549,400.0967,0.008039909,0.07776374,5319.506,359.30414,0.000615,71.691154,217.4165,29.251093,4.35444
Grid_Cell_161,2024,0.27070028,4400,482.08383,0.008388094,0.07698117,5194.2314,597.9281,0.002055032,70.12505,219.81775,28.706812,4.475611
Grid_Cell_161,2025,0.27061987,5521,383.32742,0.007591431,0.076534756,5125.1265,422.65094,0.001237722,70.357445,228.2858,28.965601,4.2962775
Grid_Cell_162,2000,0.26903808,142,325.50287,0.008372357,0.09652161,4913.526,267.0206,0.00026,82.87907,216.23297,27.602869,3.5080416
Grid_Cell_162,2001,0.2689726,108,350.5087,0.007761999,0.14697555,4916.6377,379.99582,0.000517,69.046585,206.1379,28.673944,3.4044101
Grid_Cell_162,2002,0.2689726,139,336.48032,0.007425611,0.24259815,5139.2974,315.5533,0.000351,72.77281,203.8254,29.78338,3.4612138
Grid_Cell_162,2003,0.2689726,183,386.78265,0.011141705,0.26597545,4491.7188,435.25513,0.000749,73.61541,209.68588,28.690454,3.9319928
Grid_Cell_162,2004,0.2690437,202,308.96698,0.01046986,0.19494198,4769.6396,323.16214,0.000524,81.926704,213.05614,28.641108,4.0561566
Grid_Cell_162,2005,0.2689726,114,361.43323,0.010077582,0.11207872,4534.9326,388.80972,0.000684,68.65635,218.03662,29.269526,3.765269
Grid_Cell_162,2006,0.2689726,108,369.78302,0.008375996,0.10312534,4860.789,404.514,0.000708,68.82614,220.97388,29.398035,3.5948088
Grid_Cell_162,2007,0.2689726,184,353.45758,0.009593304,0.19864567,5117.7773,374.02774,0.000748,81.23305,222.79051,29.021967,3.9910686
Grid_Cell_162,2008,0.2690437,177,344.87473,0.01024619,0.08950061,4703.8,380.86075,0.000625,73.782234,224.81963,28.635828,3.9795055
Grid_Cell_162,2009,0.2689726,163,331.25482,0.009935348,0.11560272,4873.8857,301.95935,0.000352,70.44247,215.21826,29.70437,3.898386
Grid_Cell_162,2010,0.2689726,329,401.6616,0.009644636,0.10237049,4812.2173,499.5778,0.001679531,68.75852,218.94809,29.915094,3.7511673
Grid_Cell_162,2011,0.2689726,283,323.73526,0.008473206,0.08745619,5870.8833,262.97354,0.000806,77.857605,210.38684,30.390833,4.7454877
Grid_Cell_162,2012,0.2690437,691,401.95255,0.008789594,0.24451216,5725.19,426.24115,0.001497503,70.15107,201.43582,30.498316,4.8396926
Grid_Cell_162,2013,0.2689726,739,299.13803,0.008361359,0.08178716,5763.178,295.85736,0.000825,76.72192,199.72644,31.064295,4.6181383
Grid_Cell_162,2014,0.2689726,959,300.52844,0.008504218,0.07819611,5864.368,277.8354,0.000505,76.565414,191.46582,31.02926,4.7540984
Grid_Cell_162,2015,0.2689726,955,245.73587,0.009907088,0.08080613,5363.5327,217.49149,0.000349,90.28548,175.93306,28.021082,4.9865746
Grid_Cell_162,2016,0.2690437,792,280.15173,0.010283932,0.08276761,5151.184,300.57748,0.001248579,85.881226,176.19945,28.365992,4.7408013
Grid_Cell_162,2017,0.2689726,952,172.28104,0.010159417,0.07792169,5276.9194,113.093285,0.000261,96.06389,154.26152,28.296717,4.848373
Grid_Cell_162,2018,0.2689726,1402,159.73024,0.01047336,0.08250705,5003.1924,149.1264,0.000556,99.964264,121.69805,28.694605,4.4529257
Grid_Cell_162,2019,0.2689726,1634,178.7946,0.010539263,0.07209347,4833.101,174.76668,0.00038,96.0474,117.5201,28.073847,4.460802
Grid_Cell_162,2020,0.2690437,2854,374.7719,0.010768742,0.07694891,4780.0747,446.82462,0.001230249,83.79631,225.32492,27.735834,4.6604853
Grid_Cell_162,2021,0.2689726,3528,352.09277,0.010470755,0.07737445,4662.428,347.5105,0.000847,84.66832,224.00609,27.514399,4.525489
Grid_Cell_162,2022,0.2689726,3730,378.235,0.010629622,0.080658175,4593.9707,484.46533,0.001380476,80.84044,226.23537,26.767298,4.6873593
Grid_Cell_162,2023,0.2689726,3549,366.26572,0.010766178,0.08006692,4637.524,337.2678,0.000578,84.44186,222.83125,27.605951,4.470981
Grid_Cell_162,2024,0.269044,4400,469.3428,0.010883282,0.07553508,4649.6353,604.4835,0.001716008,80.21854,227.26523,27.26565,4.6936994
Grid_Cell_162,2025,0.2689726,5521,363.29968,0.010391891,0.07652321,4391.9116,417.09302,0.000981,81.00719,232.79285,27.369013,4.2934914
Grid_Cell_163,2000,0.20744227,142,360.92078,0.00955315,0.31841373,4866.264,273.16833,0.000258,95.16495,185.86058,27.395502,3.6901395
Grid_Cell_163,2001,0.20738356,108,362.87366,0.009477393,0.35991734,5014.93,372.8743,0.00045,87.66313,158.36229,28.014734,3.6988964
Grid_Cell_163,2002,0.20738356,139,337.53226,0.009732125,0.26971093,5177.308,314.49384,0.000301,90.35829,152.3457,29.226099,3.7951865
Grid_Cell_163,2003,0.20738356,183,382.58792,0.013730233,0.3220383,4273.5654,432.21814,0.000642,92.812645,167.28691,28.326288,4.4234653
Grid_Cell_163,2004,0.20744535,202,319.0223,0.013091885,0.30276087,4500.795,325.1256,0.000468,99.91363,172.24666,28.05871,4.537441
Grid_Cell_163,2005,0.20738356,114,381.37653,0.012750088,0.2667084,4435.072,388.37772,0.000645,92.701744,176.25217,28.19372,4.1864676
Grid_Cell_163,2006,0.20738356,108,384.96997,0.011059928,0.2407669,4800.62,407.9851,0.000598,94.704796,175.36537,27.917505,3.9729252
Grid_Cell_163,2007,0.20738356,184,367.40146,0.012121081,0.35101897,4947.3945,370.00583,0.000723,98.67455,182.27403,28.357264,4.4678493
Grid_Cell_163,2008,0.20744535,177,360.926,0.012557574,0.28027865,4627.0835,378.35553,0.000504,89.2099,183.99962,28.021448,4.48678
Grid_Cell_163,2009,0.20738356,163,341.51807,0.012531349,0.2318622,4679.744,300.57156,0.000306,87.52845,174.6744,28.86709,4.344242
Grid_Cell_163,2010,0.20738356,329,394.45367,0.013181195,0.27568832,4541.857,497.08728,0.00130101,90.53492,180.4809,28.728998,4.3668523
Grid_Cell_163,2011,0.20738356,283,333.83542,0.013500001,0.20744942,4873.649,262.89252,0.000284,101.558716,188.5213,28.104395,5.201892
Grid_Cell_163,2012,0.20744535,691,385.11072,0.01377025,0.26896933,4593.962,426.46194,0.00124376,98.123215,178.14333,28.003595,4.9421515
Grid_Cell_163,2013,0.20738356,739,311.76862,0.013927221,0.02850201,4614.688,295.92218,0.000765,106.95311,176.05653,28.45724,4.650604
Grid_Cell_163,2014,0.20738356,959,299.84915,0.013711082,0.02520608,4724.502,277.8732,0.000883,107.512856,163.29239,28.348627,4.8052287
Grid_Cell_163,2015,0.20738356,955,253.05716,0.012521725,0.046650358,4547.368,219.57156,0.000323,115.84808,145.09592,26.226221,5.0886292
Grid_Cell_163,2016,0.20744535,792,289.77838,0.012770012,0.03961656,4347.0693,312.1741,0.001240861,109.64289,147.14224,26.383936,4.7396746
Grid_Cell_163,2017,0.20738356,952,186.37288,0.01270075,0.036413226,4524.486,125.36424,0.000376,118.602135,123.98974,26.569391,4.9528937
Grid_Cell_163,2018,0.20738356,1402,159.45377,0.013189357,0.032344144,4397.1,157.41432,0.000553,121.51345,91.37719,27.254328,4.6331315
Grid_Cell_163,2019,0.20738356,1634,178.06236,0.013088698,0.022451818,4192.2896,187.2774,0.000946,118.971,96.48327,26.491144,4.6026855
Grid_Cell_163,2020,0.20744535,2854,388.45258,0.013541875,0.01763202,4178.9414,446.7697,0.001149399,103.92964,198.68782,26.637934,4.800615
Grid_Cell_163,2021,0.20738356,3528,379.32498,0.013367694,0.03523671,4026.1165,356.20776,0.001076072,105.40974,201.79083,26.3052,4.6158657
Grid_Cell_163,2022,0.20738356,3730,399.754,0.013178715,0.024166413,4051.033,493.60748,0.001312788,101.80795,200.66818,25.721674,4.8439345
Grid_Cell_163,2023,0.20738356,3549,386.61832,0.013574011,0.00178302,3950.4885,336.14352,0.000541,106.10274,204.60419,26.212732,4.5387893
Grid_Cell_163,2024,0.20744577,4400,473.42792,0.013402127,0.008281834,4088.6062,604.4959,0.001557477,102.06757,201.20996,26.00268,4.8668113
Grid_Cell_163,2025,0.20738356,5521,386.99115,0.013287124,-0.006035188,3733.1414,416.99948,0.000857,100.05299,214.95251,26.140406,4.339613
Grid_Cell_164,2000,0.20744227,142,355.28912,0.01072586,0.34100896,4584.243,287.19415,0.000288,96.04504,187.25894,27.160944,3.9326403
Grid_Cell_164,2001,0.20738356,108,358.98022,0.011185981,0.2796956,4726.9272,376.677,0.000484,93.16984,168.02489,27.328241,4.0119786
Grid_Cell_164,2002,0.20738356,139,338.87683,0.011680512,0.22532757,4914.758,317.9736,0.000301,96.979034,164.19064,28.55932,4.04683
Grid_Cell_164,2003,0.20738356,183,389.41565,0.013984667,0.31873682,4247.3975,435.4074,0.000653,91.98334,176.12799,28.294886,4.4968557
Grid_Cell_164,2004,0.20744535,202,321.9616,0.013343914,0.2826779,4480.7705,326.80148,0.000469,99.48718,179.00963,27.98617,4.597311
Grid_Cell_164,2005,0.20738356,114,376.96365,0.0137814,0.15753272,4253.0986,397.1268,0.000749,98.03266,184.90842,27.553553,4.4482827
Grid_Cell_164,2006,0.20738356,108,381.06363,0.012697229,0.2248046,4439.3794,415.18225,0.00064,102.93658,190.47368,26.906702,4.28635
Grid_Cell_164,2007,0.20738356,184,361.24222,0.013425209,0.24108835,4708.885,365.14584,0.000721,101.168915,196.4263,27.918756,4.8670278
Grid_Cell_164,2008,0.20744535,177,360.34763,0.013732392,0.20435487,4458.4175,376.76688,0.000476,91.28172,196.634,27.627558,4.913693
Grid_Cell_164,2009,0.20738356,163,342.2665,0.013887125,0.29537043,4422.308,305.41428,0.000317,89.43126,187.5248,28.353754,4.7362967
Grid_Cell_164,2010,0.20738356,329,395.0196,0.014052315,0.17326228,4464.2017,492.86124,0.001338764,91.62022,189.69472,28.368372,4.8106537
Grid_Cell_164,2011,0.20738356,283,333.4337,0.013498292,0.31689015,4945.826,266.9328,0.000306,101.67146,194.48456,27.787134,5.533022
Grid_Cell_164,2012,0.20744535,691,380.14337,0.013785171,0.31880757,4587.7827,430.31024,0.001272094,98.22515,185.4037,27.653772,5.1069055
Grid_Cell_164,2013,0.20738356,739,315.20087,0.013934817,0.039783236,4625.322,296.59393,0.000539,106.739655,184.90756,28.13067,4.8479667
Grid_Cell_164,2014,0.20738356,959,302.41412,0.013777917,0.03981245,4682.2773,284.05838,0.001229808,107.52877,171.60368,27.989527,4.944167
Grid_Cell_164,2015,0.20738356,955,259.40756,0.012598914,0.047774706,4506.576,224.1918,0.000356,114.7035,154.19312,26.141901,5.0311975
Grid_Cell_164,2016,0.20744535,792,250.33362,0.012618024,0.048478577,4282.7974,230.10078,0.000711,111.97486,140.80771,25.974054,4.7099614
Grid_Cell_164,2017,0.20738356,952,166.74065,0.012656637,0.03875535,4475.4966,118.68228,0.000322,119.30133,109.70877,26.320704,4.88625
Grid_Cell_164,2018,0.20738356,1402,155.35193,0.013164216,0.041631643,4324.421,162.86832,0.000646,121.38052,87.224,26.9714,4.5759053
Grid_Cell_164,2019,0.20738356,1634,150.77617,0.013108749,0.026039459,4189.6914,142.98984,0.000341,120.3251,87.69209,26.411005,4.606521
Grid_Cell_164,2020,0.20744535,2854,387.21396,0.01354143,0.03438845,4275.7144,445.6657,0.001306691,103.18758,201.80193,26.765284,4.8788595
Grid_Cell_164,2021,0.20738356,3528,384.74872,0.013396642,0.037756298,4135.799,365.36508,0.000949,104.12513,204.75153,26.46789,4.698126
Grid_Cell_164,2022,0.20738356,3730,420.59366,0.013177739,0.049440827,4135.892,521.48773,0.001256562,99.52906,206.04941,25.819422,4.890887
Grid_Cell_164,2023,0.20738356,3549,386.04807,0.0136316,0.033557553,4005.9062,337.10257,0.000538,105.28261,206.04344,26.327784,4.5415635
Grid_Cell_164,2024,0.20744577,4400,469.06302,0.013402042,0.039814543,4176.6704,604.82056,0.001581704,101.4582,202.3673,26.104517,4.902441
Grid_Cell_164,2025,0.20738356,5521,384.66858,0.013309833,0.037299763,3828.5273,417.75235,0.000869,99.49053,215.23257,26.2828,4.4577622
Grid_Cell_165,2000,0.3032601,142,231.5844,0.009610229,0.3179611,4488.0864,227.0786,0.00023,81.85888,229.64864,27.230463,3.7469895
Grid_Cell_165,2001,0.3032159,108,287.26285,0.007553824,0.26447818,5020.289,336.69217,0.000596,64.39328,227.09085,28.731989,3.6047184
Grid_Cell_165,2002,0.3032159,139,274.60062,0.007140022,0.26088333,5216.792,277.9434,0.000379,67.69797,224.93886,29.810938,3.598029
Grid_Cell_165,2003,0.3032159,183,337.5249,0.010824726,0.3122265,4478.26,400.64005,0.000826,67.91137,229.91937,28.777765,3.9383283
Grid_Cell_165,2004,0.303265,202,229.24919,0.010158309,0.23986341,4766.7114,281.17123,0.000621,78.00127,230.95644,28.720728,4.0630555
Grid_Cell_165,2005,0.3032159,114,298.75653,0.010126106,0.2894017,4616.734,353.1006,0.000769,66.06465,234.90063,29.220484,3.9479403
Grid_Cell_165,2006,0.3032159,108,297.59583,0.009393705,0.23864762,4861.0522,365.68152,0.000826,68.15538,236.33052,29.030329,4.036384
Grid_Cell_165,2007,0.3032159,184,269.18195,0.01210565,0.29913947,4738.2065,333.77615,0.000864,83.314255,236.9271,28.400568,4.61011
Grid_Cell_165,2008,0.303265,177,274.88055,0.012463567,0.22595379,4463.3457,341.82632,0.000666,75.16678,238.06512,28.080835,4.6216846
Grid_Cell_165,2009,0.3032159,163,261.87024,0.012437872,0.22045833,4510.1807,272.97974,0.000401,72.49045,230.46089,28.935633,4.4659543
Grid_Cell_165,2010,0.3032159,329,346.91638,0.01140063,0.18583177,4663.7515,477.20667,0.002041949,67.370186,235.63742,29.58993,4.2402425
Grid_Cell_165,2011,0.3032159,283,273.47638,0.008631755,0.22374298,6040.7715,262.89792,0.000992,73.87464,227.19884,30.343134,5.091344
Grid_Cell_165,2012,0.303265,691,366.5144,0.008968317,0.2203682,5765.536,426.31653,0.002335543,65.60335,227.03531,30.381128,5.1068034
